id,name,slug,type,tier,parent_id,description,url_path,biomes,created_at,region_ids,probability_by_region
4e91aa11-52ab-4689-9d9d-5dfcb02f2310,Elves,elves,elves,encounter,,,,,2026-06-10 13:23:21.797358,"{2,3,5,7,11,13,14,15,17,19,21,23,29,35,36,37,38,39,40,44,45,50,58,59,60,62,63,68,69,72,77,78,79,80,82,85,86,87}","[{""region"": ""Bree"", ""probability"": ""Sheer Folly""}, {""region"": ""Enedhwaith"", ""probability"": ""Absurd""}, {""region"": ""Mintyrnath"", ""probability"": ""Absurd""}, {""region"": ""Old Forest"", ""probability"": ""Sheer Folly""}, {""region"": ""Rast Vorn"", ""probability"": ""Sheer Folly""}, {""region"": ""South Arthedain"", ""probability"": ""Very Hard""}, {""region"": ""South Downs"", ""probability"": ""Absurd""}, {""region"": ""The Shire"", ""probability"": ""Sheer Folly""}, {""region"": ""Tower Hills"", ""probability"": ""Hard""}, {""region"": ""Andrast"", ""probability"": ""Absurd""}, {""region"": ""Anfalas"", ""probability"": ""Absurd""}, {""region"": ""Anorien"", ""probability"": ""Extremely Hard""}, {""region"": ""Belegaer sea"", ""probability"": ""Absurd""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""Dorwinion"", ""probability"": ""Sheer Folly""}, {""region"": ""Druwaith Laur"", ""probability"": ""Absurd""}, {""region"": ""Dunland"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""Fangorn"", ""probability"": ""Sheer Folly""}, {""region"": ""Gramuz"", ""probability"": ""Absurd""}, {""region"": ""Hairavercien"", ""probability"": ""Absurd""}, {""region"": ""Lamedon"", ""probability"": ""Absurd""}, {""region"": ""Lebennin"", ""probability"": ""Extremely Hard""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Extremely Hard""}, {""region"": ""Nan Anduin"", ""probability"": ""Absurd""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Parth Celebrant"", ""probability"": ""Absurd""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Rohan"", ""probability"": ""Absurd""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Absurd""}, {""region"": ""Tolfalas"", ""probability"": ""Absurd""}, {""region"": ""Westmarch"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}, {""region"": ""Wold"", ""probability"": ""Absurd""}, {""region"": ""Woodmen"", ""probability"": ""Absurd""}]"
5b75366c-61af-4ded-a618-1ec0394a379c,Merchants Caravan,merchants_caravan,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.798335,"{14,35,36,38,39,62,63,68}","[{""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Nan Anduin"", ""probability"": ""Sheer Folly""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Rohan"", ""probability"": ""Sheer Folly""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Absurd""}, {""region"": ""Westmarch"", ""probability"": ""Absurd""}, {""region"": ""Wold"", ""probability"": ""Sheer Folly""}]"
d76349ce-2b8a-4fc2-96da-0e6e4e4e0efb,Pilgrim Wanderer,pilgrim_wanderer,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.801373,"{12,18,75}","[{""region"": ""Forithilien"", ""probability"": ""Extremely Hard""}, {""region"": ""Harithilien"", ""probability"": ""Extremely Hard""}, {""region"": ""Harondor"", ""probability"": ""Extremely Hard""}]"
28db3cbe-1eb3-43fb-b8ac-f91478ebf69a,Pilgrim to Mithlond,pilgrim_to_mithlond,elves,encounter,,,,,2026-06-10 13:23:21.801521,"{26,32,49,51,64}","[{""region"": ""Apariach"", ""probability"": ""Very Hard""}, {""region"": ""Ascahiriand"", ""probability"": ""Very Hard""}, {""region"": ""Mänoriand"", ""probability"": ""Very Hard""}, {""region"": ""Ronalindon"", ""probability"": ""Very Hard""}, {""region"": ""South Harlindon"", ""probability"": ""Very Hard""}]"
a15e6460-6717-4ced-b4f5-602aa7c5ea19,Plague Refugee,plague_refugee,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.801976,"{12,18,75}","[{""region"": ""Forithilien"", ""probability"": ""Very Hard""}, {""region"": ""Harithilien"", ""probability"": ""Extremely Hard""}, {""region"": ""Harondor"", ""probability"": ""Extremely Hard""}]"
679d39c6-d450-4915-bbfa-7ba17db09e72,Poisonous Snakes Spiders,poisonous_snakes_spiders,reptiles,encounter,,,,,2026-06-10 13:23:21.802445,"{7,11,13,19,20,23,29,77,78,79}","[{""region"": ""Andrast"", ""probability"": ""Sheer Folly""}, {""region"": ""Anfalas"", ""probability"": ""Sheer Folly""}, {""region"": ""Anorien"", ""probability"": ""Absurd""}, {""region"": ""Belegaer sea"", ""probability"": ""Extremely Hard""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Sheer Folly""}, {""region"": ""Druwaith Laur"", ""probability"": ""Extremely Hard""}, {""region"": ""Hairavercien"", ""probability"": ""Sheer Folly""}, {""region"": ""Lamedon"", ""probability"": ""Sheer Folly""}, {""region"": ""Lebennin"", ""probability"": ""Absurd""}, {""region"": ""Tolfalas"", ""probability"": ""Extremely Hard""}]"
4f5629b1-3cc8-4e37-8938-4809b169a316,Renegade Elf,renegade_elf,elves,encounter,,,,,2026-06-10 13:23:21.803658,"{26,30,31,32,49,51,65}","[{""region"": ""Ascahiriand"", ""probability"": ""Sheer Folly""}, {""region"": ""Lairiardhon"", ""probability"": ""Sheer Folly""}, {""region"": ""Lildardhon"", ""probability"": ""Sheer Folly""}, {""region"": ""Mänoriand"", ""probability"": ""Sheer Folly""}, {""region"": ""Ronalindon"", ""probability"": ""Sheer Folly""}, {""region"": ""South Harlindon"", ""probability"": ""Sheer Folly""}, {""region"": ""Vinyalas"", ""probability"": ""Sheer Folly""}]"
ed88f316-c53f-4396-9066-f0e2c51c97a0,Reptiles Amphibians,reptiles_amphibians,reptiles,encounter,,,,,2026-06-10 13:23:21.803799,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Extremely Hard""}]"
46e58b97-d1e6-45e2-8437-9b1edf7529de,Rare Grazing Animals,rare_grazing_animals,herbivores,encounter,,,,,2026-06-10 13:23:21.803238,"{15,40,58,85,86}","[{""region"": ""Bree"", ""probability"": ""Very Hard""}, {""region"": ""Old Forest"", ""probability"": ""Absurd""}, {""region"": ""South Arthedain"", ""probability"": ""Sheer Folly""}, {""region"": ""The Shire"", ""probability"": ""Very Hard""}, {""region"": ""Tower Hills"", ""probability"": ""Absurd""}]"
c077a563-2275-48f5-809c-40d3c19f682e,Poisonous Fumes,poisonous_fumes,hazards,encounter,,,,,2026-06-10 13:23:21.80211,{74},"[{""region"": ""Mordor"", ""probability"": ""Extremely Hard""}]"
9b337ad0-5ef8-42ad-b08b-eeab60bce82f,Elven Noble,elven_noble,elves,encounter,,,,,2026-06-10 13:23:21.801062,"{12,18,22,26,27,28,30,31,32,33,34,49,51,52,53,64,65,75}","[{""region"": ""Apariach"", ""probability"": ""Light""}, {""region"": ""Ardolyalinya"", ""probability"": ""Medium""}, {""region"": ""Ardquetto"", ""probability"": ""Medium""}, {""region"": ""Ascahiriand"", ""probability"": ""Light""}, {""region"": ""Celanoriand"", ""probability"": ""Light""}, {""region"": ""Ered Luin"", ""probability"": ""Light""}, {""region"": ""Ered Luin Vales"", ""probability"": ""Light""}, {""region"": ""Forithilien"", ""probability"": ""Light""}, {""region"": ""Harithilien"", ""probability"": ""Light""}, {""region"": ""Harondor"", ""probability"": ""Light""}, {""region"": ""Lairiardhon"", ""probability"": ""Easy""}, {""region"": ""Lildardhon"", ""probability"": ""Easy""}, {""region"": ""Mänoriand"", ""probability"": ""Medium""}, {""region"": ""Ronalindon"", ""probability"": ""Light""}, {""region"": ""Sandariand"", ""probability"": ""Medium""}, {""region"": ""South Harlindon"", ""probability"": ""Medium""}, {""region"": ""Tol Fuin"", ""probability"": ""Light""}, {""region"": ""Vinyalas"", ""probability"": ""Easy""}]"
9b5b3127-487b-48f0-8045-bc6c0b219734,Pike,pike,water_animals,encounter,,"The Pike is vicious, and is renowned as the shark of the freshwaters. It has a powerful jaw and wicked teeth, and once it has a hold it will not let go unless it is seriously wounded or it succeeds in biting off a healthy piece of its victim. Pike feed on crustaceans and shellfish when young, graduating to larger prey as they age. Adults eat fish and small mammals. Fortunately, Pike rarely attack a swimmer. This is particularly reassuring to the Rivermen of Calenardhon (Rohan), since Pike grow up to 7' in length in the Onodló (Entwash). Note: Once bitten, a victim will not be attacked again, but they must roll an additional attack to knock the fish loose, with no subtractions for DB, armor etc.",,,2026-06-10 13:23:21.801232,"{35,62,63,87}","[{""region"": ""Dorwinion"", ""probability"": ""Extremely Hard""}, {""region"": ""Rohan"", ""probability"": ""Medium""}, {""region"": ""Wold"", ""probability"": ""Medium""}, {""region"": ""Central Anduin"", ""probability"": ""Medium""}]"
a2dd5045-97d5-4ee9-b6b5-db32b00378ea,Pirates,pirates,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.801687,"{16,19,20,23,29}","[{""region"": ""Minhiriath"", ""probability"": ""Absurd""}, {""region"": ""Belegaer sea"", ""probability"": ""Sheer Folly""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Absurd""}, {""region"": ""Lamedon"", ""probability"": ""Absurd""}, {""region"": ""Tolfalas"", ""probability"": ""Sheer Folly""}]"
c8a813f6-2305-4f07-b583-b46443dcc604,Rats,rats,herbivores,encounter,,,,,2026-06-10 13:23:21.803376,{76},"[{""region"": ""Nurn"", ""probability"": ""Absurd""}]"
5a7a01eb-ec21-4f8c-bfb8-4859fb648d1f,Pronghorns,pronghorns,herbivores,encounter,,,,,2026-06-10 13:23:21.802764,"{21,59,60}","[{""region"": ""Enedhwaith"", ""probability"": ""Absurd""}, {""region"": ""Mintyrnath"", ""probability"": ""Very Hard""}, {""region"": ""South Downs"", ""probability"": ""Very Hard""}]"
7d603de0-5906-4941-9317-f1a6a0eaf16e,Reptiles Poisonous Snakes,reptiles_poisonous_snakes,reptiles,encounter,,,,,2026-06-10 13:23:21.804109,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Sheer Folly""}]"
eee9cee3-3f27-4e21-b271-739d47761431,Reptiles Small Reptiles,reptiles_small_reptiles,reptiles,encounter,,,,,2026-06-10 13:23:21.804278,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Sheer Folly""}]"
3d3640fc-dfd4-4213-8ca5-e9023a61ad00,Reptiles Turtles,reptiles_turtles,reptiles,encounter,,,,,2026-06-10 13:23:21.804501,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Absurd""}]"
a4b1aa2b-a17b-4a91-ae1c-664acde439e9,Sea Captain Sailor,sea_captain_sailor,elves,encounter,,,,,2026-06-10 13:23:21.805756,"{26,28,32,33,49,51,53}","[{""region"": ""Ardolyalinya"", ""probability"": ""Very Hard""}, {""region"": ""Ardquetto"", ""probability"": ""Very Hard""}, {""region"": ""Ascahiriand"", ""probability"": ""Very Hard""}, {""region"": ""Mänoriand"", ""probability"": ""Very Hard""}, {""region"": ""Ronalindon"", ""probability"": ""Very Hard""}, {""region"": ""Sandariand"", ""probability"": ""Very Hard""}, {""region"": ""South Harlindon"", ""probability"": ""Very Hard""}]"
c74a5339-1b6f-481a-9705-a85cad456d93,Scouts,scouts,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.805582,"{48,54,55,56,57,61,73,81}","[{""region"": ""Evendim Hills"", ""probability"": ""Very Hard""}, {""region"": ""Fornost"", ""probability"": ""Hard""}, {""region"": ""Forochel"", ""probability"": ""Sheer Folly""}, {""region"": ""Lone-lands"", ""probability"": ""Medium""}, {""region"": ""Numeriador"", ""probability"": ""Very Hard""}, {""region"": ""Rammas Formen"", ""probability"": ""Hard""}, {""region"": ""Talath Muil"", ""probability"": ""Medium""}, {""region"": ""Weather Hills"", ""probability"": ""Medium""}]"
35ba1f2e-fa90-4683-9bef-3ebb566aa7b1,Settlements Ruins,settlements_ruins,sites,encounter,,,,,2026-06-10 13:23:21.806421,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Absurd""}]"
31168414-f9b6-4ab6-aab0-21f30b7e9ec3,Settlements Trail,settlements_trail,sites,encounter,,,,,2026-06-10 13:23:21.806538,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Absurd""}]"
4497c8ad-6b95-489d-9e89-f37c40390dcd,Serganka,serganka,flying_animals,encounter,,,,,2026-06-10 13:23:21.806026,"{41,42,43}","[{""region"": ""En Egladil"", ""probability"": ""Absurd""}, {""region"": ""Trollshaws"", ""probability"": ""Very Hard""}, {""region"": ""West Rhudaur"", ""probability"": ""Sheer Folly""}]"
9b28ea4a-ab57-444e-b488-2de8ee4a852b,Rivermen,rivermen,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.804813,"{15,17,21,40,58,85,86}","[{""region"": ""Bree"", ""probability"": ""Hard""}, {""region"": ""Enedhwaith"", ""probability"": ""Sheer Folly""}, {""region"": ""Old Forest"", ""probability"": ""Extremely Hard""}, {""region"": ""Rast Vorn"", ""probability"": ""Absurd""}, {""region"": ""South Arthedain"", ""probability"": ""Sheer Folly""}, {""region"": ""The Shire"", ""probability"": ""Hard""}, {""region"": ""Tower Hills"", ""probability"": ""Extremely Hard""}]"
27f4174b-9e8f-422c-8e9f-fe4fac4bfb1c,Sea Creatures,sea_creatures,water_animals,encounter,,,,,2026-06-10 13:23:21.805896,"{26,28,32,33,49,51,53}","[{""region"": ""Ardolyalinya"", ""probability"": ""Very Hard""}, {""region"": ""Ardquetto"", ""probability"": ""Very Hard""}, {""region"": ""Ascahiriand"", ""probability"": ""Extremely Hard""}, {""region"": ""Mänoriand"", ""probability"": ""Very Hard""}, {""region"": ""Ronalindon"", ""probability"": ""Extremely Hard""}, {""region"": ""Sandariand"", ""probability"": ""Very Hard""}, {""region"": ""South Harlindon"", ""probability"": ""Very Hard""}]"
910f4091-91e3-49b8-938c-8f00436dd429,Sheep,sheep,herbivores,encounter,,,,,2026-06-10 13:23:21.806801,"{15,40,58,85,86}","[{""region"": ""Bree"", ""probability"": ""Very Hard""}, {""region"": ""Old Forest"", ""probability"": ""Extremely Hard""}, {""region"": ""South Arthedain"", ""probability"": ""Very Hard""}, {""region"": ""The Shire"", ""probability"": ""Very Hard""}, {""region"": ""Tower Hills"", ""probability"": ""Sheer Folly""}]"
a626cd0a-8545-4aa1-b143-116c6cd7d910,Sand glass storm,sand_glass_storm,hazards,encounter,,,,,2026-06-10 13:23:21.805433,{76},"[{""region"": ""Nurn"", ""probability"": ""Absurd""}]"
110d79f1-e19e-45f0-9ba2-9b740d8b675b,Sailors,sailors,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.805275,"{16,17}","[{""region"": ""Minhiriath"", ""probability"": ""Absurd""}, {""region"": ""Rast Vorn"", ""probability"": ""Absurd""}]"
032b0db0-3ce3-44d2-aabc-1c5f95c177d1,Severe Weather,severe_weather,hazards,encounter,,,,,2026-06-10 13:23:21.80666,"{16,17,59,60}","[{""region"": ""Minhiriath"", ""probability"": ""Sheer Folly""}, {""region"": ""Mintyrnath"", ""probability"": ""Absurd""}, {""region"": ""Rast Vorn"", ""probability"": ""Absurd""}, {""region"": ""South Downs"", ""probability"": ""Absurd""}]"
583dedb1-f86c-4c23-8b0c-5b5adfae70ee,Sindar Guardian,sindar_guardian,elves,encounter,57650ea6-8999-4bf1-acc9-b32b4e23230d,,,,2026-06-10 13:23:21.807267,{64},"[{""region"": ""Apariach"", ""probability"": ""Medium""}]"
d4dda60f-0d5e-4e83-b204-e7660d77cf08,Slaves and Guards,slaves_and_guards,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.807947,{46},"[{""region"": ""Angmar"", ""probability"": ""Extremely Hard""}]"
1c5bd70e-4d0a-4572-850c-cd2deb200b57,Southerners,southerners,humans,encounter,3ef3eb9f-d0d0-41a0-af90-b4387492b1f4,,,,2026-06-10 13:23:21.809565,"{15,16,17,21,40,58,59,60}","[{""region"": ""Enedhwaith"", ""probability"": ""Extremely Hard""}, {""region"": ""Minhiriath"", ""probability"": ""Sheer Folly""}, {""region"": ""Mintyrnath"", ""probability"": ""Absurd""}, {""region"": ""Old Forest"", ""probability"": ""Very Hard""}, {""region"": ""Rast Vorn"", ""probability"": ""Absurd""}, {""region"": ""South Arthedain"", ""probability"": ""Absurd""}, {""region"": ""South Downs"", ""probability"": ""Absurd""}, {""region"": ""Tower Hills"", ""probability"": ""Sheer Folly""}]"
1a1721ea-238d-42ba-a523-9aa2e148b016,Snow Leopard,snow_leopard,carnivores,encounter,,,,,2026-06-10 13:23:21.808883,{72},"[{""region"": ""Dunland"", ""probability"": ""Absurd""}]"
e5e0867a-3b8b-4aa7-beab-adc879ed0a98,Trolls,trolls,trolls,encounter,,,,,2026-06-10 13:23:21.81252,"{2,9,14,15,19,20,35,36,39,40,58,68,77,85,86,87}","[{""region"": ""Bree"", ""probability"": ""Sheer Folly""}, {""region"": ""Old Forest"", ""probability"": ""Very Hard""}, {""region"": ""South Arthedain"", ""probability"": ""Absurd""}, {""region"": ""The Shire"", ""probability"": ""Sheer Folly""}, {""region"": ""Tower Hills"", ""probability"": ""Very Hard""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Sheer Folly""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Sheer Folly""}, {""region"": ""Dorwinion"", ""probability"": ""Absurd""}, {""region"": ""Druadan Forest"", ""probability"": ""Absurd""}, {""region"": ""Druwaith Laur"", ""probability"": ""Absurd""}, {""region"": ""Gramuz"", ""probability"": ""Sheer Folly""}, {""region"": ""Lamedon"", ""probability"": ""Sheer Folly""}, {""region"": ""North Misty Mountains"", ""probability"": ""Sheer Folly""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Extremely Hard""}, {""region"": ""Westmarch"", ""probability"": ""Absurd""}]"
f0a68877-0e06-4ae3-89cf-4d2785121853,Sites and Ruins,sites_and_ruins,sites,encounter,,,,,2026-06-10 13:23:21.807553,"{15,40,58,69,85,86}","[{""region"": ""Bree"", ""probability"": ""Extremely Hard""}, {""region"": ""Old Forest"", ""probability"": ""Very Hard""}, {""region"": ""South Arthedain"", ""probability"": ""Medium""}, {""region"": ""The Shire"", ""probability"": ""Extremely Hard""}, {""region"": ""Tower Hills"", ""probability"": ""Very Hard""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Very Hard""}]"
cc650f55-d15a-4512-bba0-736ed5a91511,Sinkholes,sinkholes,hazards,encounter,,,,,2026-06-10 13:23:21.807417,{74},"[{""region"": ""Mordor"", ""probability"": ""Sheer Folly""}]"
b42b7d6e-c7ea-48b9-8ab8-cf12f45f1b34,Shifting Walls Trap,shifting_walls_trap,hazards,encounter,,,,,2026-06-10 13:23:21.807106,{71},"[{""region"": ""Moria"", ""probability"": ""Absurd""}]"
6ea642d1-81fb-4e28-8610-d9138006d0d1,Snakes,snakes,reptiles,encounter,,,,,2026-06-10 13:23:21.808752,{76},"[{""region"": ""Nurn"", ""probability"": ""Sheer Folly""}]"
2d797444-9fdd-4a12-88ce-4ecfc22b2523,Smugglers Thieves,smugglers_thieves,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.808491,"{16,17,21,59,60}","[{""region"": ""Enedhwaith"", ""probability"": ""Extremely Hard""}, {""region"": ""Minhiriath"", ""probability"": ""Very Hard""}, {""region"": ""Mintyrnath"", ""probability"": ""Extremely Hard""}, {""region"": ""Rast Vorn"", ""probability"": ""Absurd""}, {""region"": ""South Downs"", ""probability"": ""Extremely Hard""}]"
34d4c99b-db03-4e67-9d95-5dee9c87fe4b,Small Animals,small_animals,other_animals,encounter,,,,,2026-06-10 13:23:21.808076,"{15,40,58,69}","[{""region"": ""Old Forest"", ""probability"": ""Sheer Folly""}, {""region"": ""South Arthedain"", ""probability"": ""Very Hard""}, {""region"": ""Tower Hills"", ""probability"": ""Very Hard""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Extremely Hard""}]"
e6cf8151-140f-436a-86e5-892cdb7fbd8c,Thieves,thieves,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.808621,"{15,40,58,85,86}","[{""region"": ""Bree"", ""probability"": ""Sheer Folly""}, {""region"": ""Old Forest"", ""probability"": ""Extremely Hard""}, {""region"": ""South Arthedain"", ""probability"": ""Absurd""}, {""region"": ""The Shire"", ""probability"": ""Sheer Folly""}, {""region"": ""Tower Hills"", ""probability"": ""Sheer Folly""}]"
1a12c1c7-53b5-448e-a4e5-148489b9cdcf,Snow Troll,snow_troll,trolls,encounter,,,,,2026-06-10 13:23:21.809291,{66},"[{""region"": ""Forovirian"", ""probability"": ""Extremely Hard""}]"
9e16042a-4663-4bec-81f9-c27274bddd33,Snow Lions,snow_lions,carnivores,encounter,,,,,2026-06-10 13:23:21.809008,"{24,67}","[{""region"": ""Iron Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Talath Uichel"", ""probability"": ""Sheer Folly""}]"
83e5e883-1e64-42c2-826b-e481cad017d5,Troll Forest,troll_forest,trolls,encounter,,,,,2026-06-10 13:23:21.812145,"{5,72,82}","[{""region"": ""Dunland"", ""probability"": ""Extremely Hard""}, {""region"": ""Fangorn"", ""probability"": ""Absurd""}, {""region"": ""Parth Celebrant"", ""probability"": ""Absurd""}]"
534c91f4-2eb9-4ebe-aac6-c16ffc33ef5c,Travelling Merchants,travelling_merchants,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.811548,"{5,72,82}","[{""region"": ""Dunland"", ""probability"": ""Extremely Hard""}, {""region"": ""Fangorn"", ""probability"": ""Sheer Folly""}, {""region"": ""Parth Celebrant"", ""probability"": ""Very Hard""}]"
b0849a4e-1db3-4006-86bc-6d3cfd7b7bfd,Tereg trolls of Dol Guldur,tereg_trolls_of_dol_guldur,trolls,encounter,,,,,2026-06-10 13:23:21.810963,{83},"[{""region"": ""Dor Guldur"", ""probability"": ""Medium""}]"
