id,external_id,name,location_type,population,description,region,image_url,created_at,updated_at,geom,inhabitants,url_path,slug
1144,,Minas Dûrlith,tower,,Crafted by Sauron sometime during the Second Age.. Control of the plain known as Gaer Dûrlith.. Minas Dûrlith is one of the few Sauronic strongholds to survive the invasion of Mordor by the Last Alliance of Elves and Men.,,,2026-06-02 19:01:10.159142,2026-06-02 19:01:10.159142,0101000020E610000022432EF97D5D3740D852B2D3F81B4640,Orcs (?),assets/locations,minas_d_rlith_1144
1192,,Buhr Fram,town,0.0,Name given to Wraecaburg after the Éothraim settled there in the nineteenth century of the Third Age.. Settlement of Éothraim.. Name given to Wraecaburg after the Éothraim settled there in the nineteenth century of the Third Age.,,,2026-06-09 01:08:28.072152,2026-06-09 01:08:28.072152,,100% Northman,assets/locations,buhr_fram_1192
1163,,Ardûmir,fortress,310.0,"Built by Númenórean colonists, circa S.A. 3290.. A rural stronghold for a Captain of Umbar; administration of the surrounding lands; guards entry into the Bay of Umbar.. The castle's eastern curtain wall drops directly into the lake that partially surrounds Ardûmir.",,,2026-06-09 00:54:43.972807,2026-06-09 00:54:43.972807,,"40% Coastal People, 30% Haradan, 25% Corsair, 5% Black Númenórean",assets/locations,ard_mir_1163
1162,,Angsûl,fortress,200.0,Completed by the Witch-king in T.A. 1349.. Control of traffic into and out of Angmar.. The Witch-king keeps a large garrison stationed in Angsûl to watch for spies attempting to penetrate Angmar's central plateau.,,,2026-06-09 00:54:43.972328,2026-06-09 00:54:43.972328,,"90% Angmarean, 10% Orcish",assets/locations,angs_l_1162
618,db7308c49e9f0be82050b9f695ba8651,Hornburg,fortress,1600.0,Built soon after the War of the Last Alliance at the end of the Second Age.. Quarters for a large portion of Gondor's army in Calenardhon; administration and protection of the lands from the Isen Fords to Calmirië.. 'Hornburg' is a Westron name; most Gondorians refer to the citadel as Ostiras.,,,2026-04-09 19:20:51.695864,2026-04-09 19:20:51.695864,0101000020E6100000E3A6069ACF591E4030849CF7FFED4640,100% Gondorian,assets/locations,hornburg_618
1177,,Angsûl,fortress,200.0,Completed by the Witch-king in T.A. 1349.. Control of traffic into and out of Angmar.. The Witch-king keeps a large garrison stationed in Angsûl to watch for spies attempting to penetrate Angmar's central plateau.,,,2026-06-09 01:08:17.255536,2026-06-09 01:08:17.255536,,"90% Angmarean, 10% Orcish",assets/locations,angs_l_1177
1178,,Ardûmir,fortress,310.0,"Built by Númenórean colonists, circa S.A. 3290.. A rural stronghold for a Captain of Umbar; administration of the surrounding lands; guards entry into the Bay of Umbar.. The castle's eastern curtain wall drops directly into the lake that partially surrounds Ardûmir.",,,2026-06-09 01:08:17.256075,2026-06-09 01:08:17.256075,,"40% Coastal People, 30% Haradan, 25% Corsair, 5% Black Númenórean",assets/locations,ard_mir_1178
1196,,Caldur,fortress,210.0,Raised by the Captains of Umbar c. T.A. 520.. A base for sorties against Gondor; administration of the lands around the northern entrance to the Bay of Umbar.. Caldûr is located on a steep outcropping on the northern penninsula guarding the Nen Umbar.,,,2026-06-09 01:08:28.075615,2026-06-09 01:08:28.075615,,"50% Coastal People, 20% Corsair, 20% Haradan, 10% Black Númenórean",assets/locations,caldur_1196
1251,,Thorontir,fortress,1350.0,"Founded by Gondor, circa T.A. 500.. A center for regional administration; a garrison for Gondor's Eastern Army.. The fortress is located just off the Men Romen, several miles east of the town of Thorontir.",,,2026-06-09 01:08:28.095697,2026-06-09 01:08:28.095697,,"80% Gondorian, 20% Mixed Mannish",assets/locations,thorontir_1251
627,e901438cd57190a3a650728131f750ba,Halifirien,watchtower,100.0,Current tower completed in T.A. 529.. A link in Gondor's chain of communications in Anórien.. Halifirien rests on the border of Anórien and Calenardhon.,,,2026-04-09 19:20:51.697517,2026-04-09 19:20:51.697517,0101000020E6100000098849B8904F2B40A852B3075A434640,100% Gondorian,assets/locations,halifirien_627
507,476fb6b7cd1817b7359c8b8c58e1a266,Calenhad,watchtower,90.0,Ordered built in T.A. 491 by Gondor's King on the site of an earlier signal-platform.. Communications in northern Gondor.. Calenhad is the sixth beacon in the chain stretching from Minas Anor to the northwest.,,,2026-04-09 19:20:51.676165,2026-04-09 19:20:51.676165,0101000020E6100000B5C6A01342872C400305DEC9A7234640,100% Gondorian,assets/locations,calenhad_507
635,f653065afba6a3d653b812c1d745ebdb,Min-rimmon,watchtower,75.0,Current tower completed in T.A. 516.. A link in Gondor's northern communications network.. The fifth beacon in the series was built on a mountain named Rimmon.,,,2026-04-09 19:20:51.698835,2026-04-09 19:20:51.698835,0101000020E610000072C5C551B9F12D40492F6AF7AB2E4640,100% Gondorian,assets/locations,min_rimmon_635
1208,,Eilenach,watchtower,120.0,Current tower completed in T.A. 522.. A link in Gondor's chain of communication with the North.. Eilenach is located on the tallest and steepest hill within Druadan Forest.,,,2026-06-09 01:08:28.081171,2026-06-09 01:08:28.081171,,100% Gondorian,assets/locations,eilenach_1208
1213,,Erelas,watchtower,85.0,"Construction begun on the site of an older, simpler signal-platform in T.A. 494.. A link in Gondor's northern chain of communication.. Erelas is the fourth beacon in the series running northwest from Minas Anor.",,,2026-06-09 01:08:28.082817,2026-06-09 01:08:28.082817,,100% Gondorian,assets/locations,erelas_1213
608,c954bfcce69f4d05de5e64251168df37,Erynwaith,point of interest,,,,,2026-04-09 19:20:51.694031,2026-04-09 19:20:51.694031,0101000020E610000063EFC517EDF1D8BF278925E5EE934640,,assets/locations,erynwaith_608
609,c978f08eddb9e7e5d44df0e1dd8ecf49,Amrelor,ruins,,Ruined city.,,,2026-04-09 19:20:51.694179,2026-04-09 19:20:51.694179,0101000020E610000047AF06280DB5E23F69C4CC3E8FE74740,,assets/locations,amrelor_609
483,2f80c0f3f97fa5120648aac455745217,Linhir,city,4100.0,"Founded by Anárion in S.A. 3421.. A port and center for trade and manufacturing, situated at the point where the Gondor Road crosses the Gilrain.. Linhir is prosperous and busy, and a large population of unseemly characters has grown to prey upon the weak and gullible.",,,2026-04-09 19:20:51.671811,2026-04-09 19:20:51.671811,0101000020E6100000D751D50451472A40F71DC3633FA14440,"95% Gondorian, 5% Mixed Mannish",assets/locations,linhir_483
472,223f370e8996d2b428a5d4e5d6c21035,Imladris,manor,125.0,"Founded by Elrond Half-elven in S.A. 1697.. A haven for healing, learning, and the arts.. The house of Elrond Half-elven is located in a narrow ravine, not easily found in the broken lands of fallen Rhudaur.",,,2026-04-09 19:20:51.669777,2026-04-09 19:20:51.669777,0101000020E610000070287CB60EBE23402B137EA99FC34940,Mixed Elvish,assets/locations,imladris_472
473,22fe3e29220c0d9a82bfb2680d8b854a,Tharbad,fortified town,21345.0,"A Númenórean river port dating to the mid-Second Age.. A major urban hub; the effective administrative center of Cardolan; an outpost of Gondorian authority.. Since the fall of King Ostoher in T.A. 1410, the former Númenórean port of Tharbad has declined from the glory it held in ages past.",,,2026-04-09 19:20:51.669966,2026-04-09 19:20:51.669966,0101000020E61000006B11514CDEC00840C5025FD1AD6B4840,"60% Cardolani, 20% Dunnish, 10% Northman, 5% Eriadoran, 5% Other Mannish",assets/locations,tharbad_473
464,16cbb3fddb6eb25580cda7bcfc7f71e9,Harlond,town,500.0,"Settled soon after founding of Minas Anor, circa S.A. 3320.. The port for Minas Anor; oversees river traffic on Anduin.. Harlond is a busy town, handling almost all of the freight from southern Gondor bound for the lands of Calenardhon and Rhovanion.",,,2026-04-09 19:20:51.668129,2026-04-09 19:20:51.668129,0101000020E6100000D4B5F63E554520C06DC669882A644940,100% Gondorian,assets/locations,harlond_464
1173,,Buhr Ailgra,fortified town,220.0,"Founded by Éothraim, circa T.A. 1380.. Defense against Easterling attacks, a trading center for Eothraim.. Buhr Ailgra is one of the few permanent settlements of the Eothraim, who follow the migrations of their herds through the plains of Rhovanion. The town is a simple settlement of thatch and turf houses surrounded by a stout earthen rampart.",,,2026-06-09 00:54:43.978211,2026-06-09 00:54:43.978211,,100% Northman,assets/locations,buhr_ailgra_1173
1167,,Barak-shathur,village,240.0,Founded by settlers from Azanulinbar-dûm c. T.A. 1490.. Exploitation of the mineral resources of the Iron Hills.. The Khuzdul name of the stronghold is thought to mean 'Axe Mountain' in the Westron.,,,2026-06-09 00:54:43.974905,2026-06-09 00:54:43.974905,,100% Naugrim,assets/locations,barak_shathur_1167
1252,,Tir Anduin,castle,2500.0,"Settled by Gondorians, circa T.A. 1402; granted royal charter in T.A. 1560.. Northernmost significant Gondorian trading outpost; location of a ferry across the Anduin.. The ferry of Tir Anduin and the nearby ford at the Undeeps are the safest crossings of the Anduin between Osgiliath and the Old Ford.",,,2026-06-09 01:08:28.096252,2026-06-09 01:08:28.096252,,"90% Gondorian, 10% Northman",assets/locations,tir_anduin_1252
1254,,Tir Nindor,castle,60.0,Constructed by Gondor around T.A. 410.. Guarding the only safe and dry passage through the Dead Marshes.. Tir Nindor is a strategic castle guarding the passage through the Dead Marshes.,,,2026-06-09 01:08:28.097065,2026-06-09 01:08:28.097065,,"90% Gondorian, 10% Mixed Mannish",assets/locations,tir_nindor_1254
1256,,Tuckburrow,village,320.0,"Settled by Hobbits during the migration to the Shire, T.A. 1601-1610.. Clan dwelling; agriculture.. The village is located in the Green-hill country of the Westfarthing of the Shire.",,,2026-06-09 01:08:28.097644,2026-06-09 01:08:28.097644,,"90% Fallohide, 10% Stoor & Harfoot",assets/locations,tuckburrow_1256
547,7c9213e731d938b81aea872e8df58c2b,Amon Dîn,watchtower,120.0,"Construction of a signal-platform ordered in S.A. 3325 by Anárion of Gondor. Upgraded in the fifth century of the Third Age.. Part of Gondor's northern communications network.. Amon Dîn was the first, counting from east to west, in a chain of seven beacon-towers. Its watch-fire relayed warning to Minas Anor of any attack on Gondor's northern frontiers.",,,2026-04-09 19:20:51.683215,2026-04-09 19:20:51.683215,0101000020E610000067D5E76A2B6A3140389ECF807ADF4540,100% Gondorian,assets/locations,amon_d_n_547
1123,,Bar-Lymen,point of interest,,"A self-governing township and Grithion of Lebennin on the middle Gilrain, its name meaning 'Home of the Blue Way'. The settlement clusters around a ford or bridge over the Gilrain; stone houses and a small market serve the surrounding farmland. Its autonomy as a Grithion gives it a slightly more independent character than the usual Gondorian village.",,,2026-06-02 16:42:35.351112,2026-06-02 16:42:35.351112,0101000020E61000004DE2BE0AF1112B40BAA1422D37144540,,assets/locations,bar_lymen_1123
1172,,Bridge Of Stonebows,bridge,0.0,"Built by Arthedain, T.A. 1102.. Passage across the River Baranduin on the Great East Road.. The King of Arthedain grants the Hobbits the right to collect a toll, which they keep at a modest few copper coins.",,,2026-06-09 00:54:43.97784,2026-06-09 00:54:43.97784,,,assets/locations,bridge_of_stonebows_1172
588,b45533711c7989e35801d15ea96e34b8,Cameth Brin,citadel,630.0,"Captured and enhanced by Dúnedain, T.A. 162.. A stable center of administration for Rhudaur; domination of local Hillman tribes.. Currently, Cameth Brin serves as the seat of the Hillman King Broggha.",,,2026-04-09 19:20:51.689972,2026-04-09 19:20:51.689972,0101000020E61000009161156F64DE1D40707D586FD4444A40,"60% Hillman, 37% Dunman, 3% Other",assets/locations,cameth_brin_588
511,4935db7004ad27dfe5c8740008ea1b23,Minas Ithil,fortified city,30000.0,"Founded by Isildur in S.A. 3320, rebuilt in T.A. 1.. Control of the passes into Mordor; garrison for Gondor's army in Ithilien; location of a Palantír.. Minas Ithil is a Gondorian city protected by a deep valley in the Ephel Dúath.",,,2026-04-09 19:20:51.676972,2026-04-09 19:20:51.676972,0101000020E610000057CD7344BEE73240B212F3ACA4C34540,"90% Gondorian, 10% Mixed Mannish",assets/locations,minas_ithil_511
620,e2bf97d453fbf8464e97036d01bec4d4,Elostirion,tower,52.0,Built by Gil-galad as a gift to Elendil.. Home to one of the Palantíri.. Elostirion is the tallest and westernmost of the three White Towers in the Emyn Beraid.,,,2026-04-09 19:20:51.696178,2026-04-09 19:20:51.696178,0101000020E6100000D1ADD7F4A0E014C01F82AAD1ABD14940,"33% Dúnadan, 66% Eriadoran",assets/locations,elostirion_620
1187,,Bridge Of Stonebows,bridge,0.0,"Built by Arthedain, T.A. 1102.. Passage across the River Baranduin on the Great East Road.. The King of Arthedain grants the Hobbits the right to collect a toll, which they keep at a modest few copper coins.",,,2026-06-09 01:08:17.261312,2026-06-09 01:08:17.261312,,,assets/locations,bridge_of_stonebows_1187
1191,,Bridge Of Mitheithel,bridge,0.0,"Built by Arnor, T.A. 320.. Passage across the Mitheithel on the Great East Road. The Last Bridge, so-named because it is the farthest east on the Road, was built of stone with three great arches.",,,2026-06-09 01:08:28.071471,2026-06-09 01:08:28.071471,,,assets/locations,bridge_of_mitheithel_1191
1185,,Belegost,ruins,0.0,"The First Age, possibly before the Sun and the Moon first rose.. Exploit the riches of the Ered Luin, defense against all enemies.. A few bold Dwarven explorers have recently begun to explore the ruins in hopes of finding the artifacts of their ancestors.",,,2026-06-09 01:08:17.259655,2026-06-09 01:08:17.259655,,,assets/locations,belegost_1185
1203,,Crossroads Of The,crossroads,0.0,First mentioned in the time of King Anárion.. A landmark for travellers in Ithilien.. The Crossroads are the junction of the road between Osgiliath and Minas Ithil with the Morannon-Harad Road.,,,2026-06-09 01:08:28.079975,2026-06-09 01:08:28.079975,,,assets/locations,crossroads_of_the_1203
1209,,Eithel Celebrin,fortified town,140.0,"Settled by trading company from Pelargir, circa T.A. 1290.. Reprovisioning caravans near the eastern rim of the Dead Marshes.. Eithel Celebrin suffers from the growing tendency of merchants bound for Rhovanion to ship their goods by means of the safer route up the Anduin.",,,2026-06-09 01:08:28.081454,2026-06-09 01:08:28.081454,,"70% Gondorian, 30% Mixed Mannish",assets/locations,eithel_celebrin_1209
1214,,Fennas Drúnin,fortified town,430.0,"First settled by Númenóreans from Tharbad around S.A. 2910.. A social and economic focal point for the farms and villages of Feotar.. A Council runs most affairs in the town, which relies upon the local farms and vineyards for its prosperity.",,,2026-06-09 01:08:28.083053,2026-06-09 01:08:28.083053,,"50% Cardolani, 30% Dunnish, 20% Eriadoran",assets/locations,fennas_dr_nin_1214
